date,hour,district,OS,RA,QS,RD,SS,SLC,SO,ST,SUT
28,14,중랑구,2,462,29,345,139,61,15,46,14
28,15,강남구,22,5619,1760,713,109,72,122,130,10
28,15,강동구,77,1784,110,440,25,10,13,20,8
28,15,강북구,0,1379,587,247,33,212,35,142,21
28,15,강서구,13,3961,3040,974,223,33,90,16,14
28,15,관악구,0,1567,1310,120,1,4,18,5,0
28,15,광진구,219,3917,2459,410,15,78,36,52,17
28,15,구로구,2,1765,720,181,27,18,20,18,6
28,15,금천구,3,1092,951,225,22,4,19,5,6
28,15,노원구,101,1302,290,159,15,38,15,21,4
28,15,도봉구,0,789,244,119,5,68,4,34,13
28,15,동대문구,108,3190,2236,259,11,74,54,39,10
28,15,동작구,87,3317,2496,306,27,10,32,19,6
28,15,마포구,261,3141,1640,925,384,42,78,52,13
28,15,서대문구,79,2512,1036,250,6,28,43,17,5
28,15,서초구,233,5473,2514,1027,67,58,108,60,24
28,15,성동구,68,2512,1801,484,125,20,27,21,10
28,15,성북구,53,1650,529,260,27,223,53,214,24
28,15,송파구,55,2337,254,350,197,74,63,40,12
28,15,양천구,13,2972,2531,471,235,9,56,19,8
28,15,영등포구,193,6111,4051,507,42,67,74,40,13
28,15,용산구,89,4146,3650,1157,661,62,53,24,5
28,15,은평구,0,1104,246,879,497,44,22,21,4
28,15,종로구,3,2162,2191,976,384,84,28,42,13
28,15,중구,3,1955,1547,1100,733,45,41,32,10
28,15,중랑구,12,250,6,90,2,51,5,64,8
28,16,강남구,22,5310,1938,767,42,27,71,41,7
28,16,강동구,141,771,63,117,5,7,16,9,1
28,16,강북구,2,1146,134,242,23,130,15,73,9
28,16,강서구,90,4223,2310,484,122,25,49,39,21
28,16,관악구,2,2280,3675,241,20,64,17,11,6
28,16,광진구,129,2255,774,1671,1429,58,31,49,17
28,16,구로구,5,1633,831,474,32,10,52,49,11
28,16,금천구,17,671,281,105,0,23,27,21,8
28,16,노원구,90,2035,2721,52,0,65,28,29,9
28,16,도봉구,0,1076,589,59,2,44,36,36,12
28,16,동대문구,27,2067,1172,279,16,95,52,67,16
28,16,동작구,1,1970,1433,173,1,37,31,51,5
28,16,마포구,54,3434,2269,474,37,18,57,38,9
28,16,서대문구,170,2260,929,262,27,56,28,99,6
28,16,서초구,110,4476,1696,619,18,87,88,82,12
28,16,성동구,24,1311,78,216,46,38,35,23,6
28,16,성북구,60,871,296,185,11,140,18,52,18
28,16,송파구,82,2591,99,753,112,49,38,53,16
28,16,양천구,29,1563,1124,256,28,25,5,19,9
28,16,영등포구,151,8687,9200,283,9,39,148,71,12
28,16,용산구,8,1485,923,981,248,27,38,37,6
28,16,은평구,26,1225,444,813,572,20,20,21,10
28,16,종로구,9,2028,1484,557,240,127,72,69,14
28,16,중구,19,2157,2087,404,41,96,106,138,23
28,16,중랑구,35,2256,2040,150,13,139,21,106,22
28,17,강남구,31,3225,709,1812,1060,127,53,98,31
28,17,강동구,21,880,51,480,1256,58,9,26,7
28,17,강북구,0,1779,1020,154,10,87,24,48,13
28,17,강서구,108,4550,2907,426,75,57,58,38,13
28,17,관악구,5,1806,2218,193,10,39,11,12,6
28,17,광진구,42,2033,672,654,108,15,19,25,6
28,17,구로구,0,1786,806,256,73,9,125,90,7
28,17,금천구,31,913,1279,220,4,18,5,9,3
28,17,노원구,151,3645,3440,221,11,42,55,19,10
28,17,도봉구,10,1541,427,376,40,49,16,30,9
28,17,동대문구,211,3183,1112,524,36,37,121,74,15
28,17,동작구,1,439,56,54,3,26,20,17,2
28,17,마포구,26,1381,399,96,4,84,67,103,8
28,17,서대문구,40,3200,1546,140,19,35,78,77,6
28,17,서초구,123,6063,3254,858,210,84,122,82,13
28,17,성동구,30,1899,1274,401,315,23,38,25,7
28,17,성북구,25,573,141,115,19,103,19,77,11
28,17,송파구,58,1849,418,610,71,57,33,49,23
28,17,양천구,7,934,198,283,37,30,11,26,9
28,17,영등포구,26,2360,4587,301,16,50,57,62,12
28,17,용산구,37,4359,4970,898,173,28,73,33,10
28,17,은평구,0,925,509,873,397,19,15,17,7
28,17,종로구,8,534,245,590,188,43,9,29,3
28,17,중구,17,1743,1165,194,170,43,38,23,6
28,17,중랑구,22,1887,1576,473,33,56,58,55,7
28,18,강남구,10,4323,529,415,74,66,45,73,21
28,18,강동구,14,962,63,297,122,68,7,29,10
28,18,강북구,2,3196,1857,325,10,134,55,112,19
28,18,강서구,98,3219,3191,285,51,93,43,52,15
28,18,관악구,0,966,1239,113,5,45,26,59,9
28,18,광진구,54,1436,153,1116,912,72,5,30,19
28,18,구로구,9,814,97,430,57,17,21,26,7
28,18,금천구,0,234,18,175,2,8,6,18,1
28,18,노원구,204,381,298,260,1,94,0,37,13
28,18,도봉구,5,973,1474,221,10,62,17,43,8
28,18,동대문구,5,959,268,171,31,64,23,42,5
28,18,동작구,28,2197,1408,125,43,23,44,8,2
28,18,마포구,22,1404,155,468,187,43,25,26,7
28,18,서대문구,27,2754,1581,170,3,52,29,28,4
28,18,서초구,152,3990,735,698,130,51,60,54,19
28,18,성동구,8,621,1137,88,181,9,22,7,4
28,18,성북구,125,1808,810,162,15,184,77,180,21
28,18,송파구,26,2850,151,627,106,78,37,37,14
28,18,양천구,0,913,1180,318,77,56,9,34,11
28,18,영등포구,32,3814,5024,405,81,49,55,39,10
28,18,용산구,4,1416,1333,897,278,59,19,50,11
28,18,은평구,4,733,54,913,375,56,9,27,15
28,18,종로구,7,940,323,687,234,48,11,33,11
28,18,중구,24,1346,1393,139,33,127,38,118,16
28,18,중랑구,272,316,837,60,1,23,1,5,8
28,19,강남구,41,8873,3989,791,129,44,251,194,21
28,19,강동구,111,1281,73,226,17,10,15,12,7
28,19,강북구,4,1438,500,255,20,94,13,72,20
28,19,강서구,65,2225,1746,330,69,159,32,54,10
28,19,관악구,1,1111,661,120,20,43,24,22,4
28,19,광진구,49,949,86,272,13,62,6,31,9
28,19,구로구,15,3054,2063,104,11,5,41,36,7
28,19,금천구,11,454,568,30,0,14,8,3,1
28,19,노원구,113,1471,1337,474,204,72,15,27,13
28,19,도봉구,0,636,113,443,387,47,5,14,10
28,19,동대문구,46,991,135,351,10,71,4,35,9
28,19,동작구,10,2027,887,357,164,16,25,29,3
28,19,마포구,78,715,131,226,20,38,7,36,12
28,19,서대문구,12,1028,98,166,2,23,11,12,3
28,19,서초구,247,4625,1090,1105,141,56,83,51,14
28,19,성동구,1,1170,357,404,368,6,19,10,7
28,19,성북구,1,517,44,76,4,105,21,49,12
28,19,송파구,126,3502,911,854,139,31,36,38,18
28,19,양천구,3,2556,2009,323,36,32,32,23,8
28,19,영등포구,88,6944,5815,492,32,30,115,78,19
28,19,용산구,19,2359,1348,853,178,31,26,39,5
28,19,은평구,1,305,4,358,208,21,7,21,5
28,19,종로구,5,1522,1118,680,235,136,28,73,24
28,19,중구,7,1518,1864,201,6,109,55,114,33
28,19,중랑구,0,1107,1984,310,57,144,10,108,18
28,20,강남구,66,4478,759,732,24,41,41,39,4
28,20,강동구,121,2223,810,380,40,15,25,16,6
28,20,강북구,2,1413,491,183,13,133,32,101,12
28,20,강서구,96,3101,3128,527,141,112,27,44,21
28,20,관악구,693,1652,290,643,109,197,45,62,21
28,20,광진구,147,3339,838,388,36,37,20,25,10
28,20,구로구,2,1984,1917,351,22,9,66,41,4
28,20,금천구,0,1443,644,25,2,11,20,8,4
28,20,노원구,133,1011,496,256,202,69,7,43,16
28,20,도봉구,9,353,13,75,14,75,2,32,11
28,20,동대문구,0,1335,142,111,6,26,15,14,5
28,20,동작구,61,912,132,792,146,20,14,13,6
28,20,마포구,100,3403,1677,253,18,68,55,53,14
28,20,서대문구,64,4085,1617,191,1,70,91,65,13
28,20,서초구,261,3762,360,1023,239,59,45,67,15
28,20,성동구,33,959,448,186,3,27,18,20,8
28,20,성북구,2,2787,1234,217,40,106,31,63,14
28,20,송파구,182,3169,1005,683,62,56,38,23,5
28,20,양천구,3,879,112,238,44,52,6,30,13
28,20,영등포구,69,6295,3943,827,280,71,192,140,28
28,20,용산구,1,1774,756,893,145,24,16,20,8
28,20,은평구,0,232,5,876,536,17,6,6,5
28,20,종로구,0,2075,2681,604,197,66,27,15,4
28,20,중구,20,2584,1579,389,14,60,137,88,12
28,20,중랑구,185,586,201,96,3,140,21,80,4
28,21,강남구,106,8025,3955,729,221,23,58,39,10
28,21,강동구,69,1514,63,309,14,3,14,9,1
28,21,강북구,11,2581,1087,271,12,141,24,70,13
28,21,강서구,200,3929,1808,1287,842,59,61,39,9
28,21,관악구,406,1757,526,822,280,203,34,58,17
28,21,광진구,135,2086,718,435,24,35,31,23,7
28,21,구로구,4,1820,802,336,212,4,20,9,5
28,21,금천구,0,936,308,197,3,29,13,27,1
28,21,노원구,115,915,519,172,6,98,11,33,13
28,21,도봉구,15,2143,2765,240,27,42,5,17,13
28,21,동대문구,93,1349,64,125,6,43,3,26,2
28,21,동작구,61,2280,1546,644,175,14,29,32,8
28,21,마포구,324,2602,343,309,32,46,48,32,7
28,21,서대문구,30,1840,361,183,4,37,29,19,5
28,21,서초구,349,5960,1331,1857,640,123,78,47,12
28,21,성동구,68,1525,520,163,12,19,21,10,2
28,21,성북구,13,945,198,78,202,104,8,56,4
28,21,송파구,72,4230,954,841,42,43,66,34,9
28,21,양천구,58,2040,1470,524,257,33,17,19,14
28,21,영등포구,208,6868,3610,1446,352,102,120,88,22
28,21,용산구,161,3933,2863,358,194,49,51,22,10
28,21,은평구,0,206,3,805,510,36,4,20,8
28,21,종로구,7,1997,2475,624,201,71,40,31,10
28,21,중구,44,2338,1289,100,4,65,39,32,6
28,21,중랑구,40,511,37,256,29,96,25,61,7
28,22,강남구,238,6999,5001,452,19,84,145,80,31
28,22,강동구,125,611,25,290,3,32,15,25,4
28,22,강북구,0,2917,1227,678,10,111,40,101,12
28,22,강서구,26,2496,413,436,81,69,46,33,11
28,22,관악구,37,2156,1925,260,13,20,13,3,1
28,22,광진구,241,2013,1034,288,17,70,33,39,6
28,22,구로구,68,1741,1207,573,271,49,66,72,20
28,22,금천구,15,908,185,749,965,43,20,31,10
28,22,노원구,48,1617,309,470,480,64,38,40,10
28,22,도봉구,9,950,154,786,362,32,26,39,10
28,22,동대문구,22,633,71,130,1,65,4,52,5
28,22,동작구,92,2020,431,720,419,23,71,17,6
28,22,마포구,73,3201,1291,378,69,36,92,46,5
28,22,서대문구,134,2373,839,382,29,22,73,65,5
28,22,서초구,370,4112,2802,685,83,71,113,72,22
28,22,성동구,60,574,838,113,5,4,10,5,3
28,22,성북구,57,2602,1250,180,19,161,52,161,12
28,22,송파구,70,3373,1891,350,20,22,57,25,12
28,22,양천구,68,1578,257,730,357,61,45,58,18
28,22,영등포구,287,7297,2759,1119,425,25,166,77,14
28,22,용산구,81,2283,821,250,1,47,50,19,3
28,22,은평구,11,183,4,928,468,21,13,6,2
28,22,종로구,29,1380,692,1222,470,153,64,65,17
28,22,중구,1,442,203,124,12,132,24,61,14
28,22,중랑구,10,276,22,18,2,35,8,9,3
28,23,강남구,291,6529,4159,396,25,46,105,58,29
28,23,강동구,92,895,31,91,2,33,31,14,4
28,23,강북구,9,2609,922,218,14,181,74,136,19
28,23,강서구,15,511,57,617,472,70,4,13,3
28,23,관악구,242,629,931,110,6,112,25,58,6
28,23,광진구,169,2265,586,329,3,66,35,32,10
28,23,구로구,359,2444,685,465,99,147,49,127,10
28,23,금천구,30,877,234,5,0,21,12,18,0
28,23,노원구,74,701,64,57,0,45,23,9,4
28,23,도봉구,17,806,268,31,0,58,12,32,13
28,23,동대문구,75,1949,314,148,4,42,49,21,5
28,23,동작구,193,3231,635,122,0,27,24,33,3
28,23,마포구,213,1948,798,448,11,30,58,17,9
28,23,서대문구,58,3625,1598,254,23,15,47,18,7
28,23,서초구,500,5719,5175,350,21,74,121,65,12
28,23,성동구,238,1607,754,73,4,24,71,20,6
28,23,성북구,191,1529,644,121,16,124,68,116,10
28,23,송파구,162,1842,409,603,40,71,53,42,15
28,23,양천구,159,1839,531,308,116,10,34,20,4
28,23,영등포구,771,4641,3025,320,3,101,111,87,11
28,23,용산구,137,3546,1949,230,2,39,28,38,4
28,23,은평구,39,1505,802,812,518,48,28,32,10
28,23,종로구,29,2452,1273,800,169,68,87,59,13
28,23,중구,44,2561,1876,188,4,94,147,136,18
28,23,중랑구,29,634,336,34,3,67,26,58,2
29,0,강남구,413,4440,1844,539,208,20,72,14,3
29,0,강동구,37,879,203,278,55,1,10,2,1
29,0,강북구,8,2465,1858,130,2,31,47,22,5
29,0,강서구,29,1072,611,548,474,46,19,21,7
29,0,관악구,11,2751,2072,27,0,3,6,1,0
29,0,광진구,369,4047,2211,199,3,62,79,32,11
29,0,구로구,38,913,341,24,1,4,10,2,1
29,0,금천구,54,1270,560,85,0,0,13,1,1
29,0,노원구,148,3069,1355,566,2,108,49,39,16
29,0,도봉구,53,1945,955,530,468,45,37,34,9
29,0,동대문구,265,997,295,1,0,14,39,4,2
29,0,동작구,111,1892,1126,90,0,23,28,7,2
29,0,마포구,74,1325,1010,767,201,6,37,18,3
29,0,서대문구,15,551,182,823,251,9,8,10,2
29,0,서초구,513,3563,1457,844,110,46,70,16,4
29,0,성동구,540,2078,554,123,112,6,105,5,4
29,0,성북구,155,3091,1617,98,1,54,73,41,7
29,0,송파구,284,4078,1879,1450,768,34,91,47,8
29,0,양천구,7,923,330,71,1,0,8,6,1
29,0,영등포구,147,1797,689,118,0,37,44,19,7
29,0,용산구,260,3523,1178,92,4,8,41,12,5
29,0,은평구,2,393,182,464,787,15,3,5,3
29,0,종로구,5,769,472,574,128,19,15,15,5
29,0,중구,91,3656,2727,32,0,10,91,21,7
29,0,중랑구,181,921,103,397,144,41,17,7,1
29,1,강남구,486,2107,668,22,0,15,107,14,3
29,1,강동구,27,59,3,0,0,0,3,1,0
29,1,강북구,21,2257,1746,330,192,12,70,21,5
29,1,강서구,36,997,1013,427,763,0,14,6,2
29,1,관악구,29,4097,2899,0,0,4,27,6,3
29,1,광진구,475,1254,768,107,5,64,21,22,10
29,1,구로구,10,985,657,87,0,0,36,5,3
29,1,금천구,26,433,316,173,0,0,17,2,1
29,1,노원구,98,1452,463,393,0,3,32,4,1
29,1,도봉구,63,1366,523,79,140,10,26,11,1
29,1,동대문구,206,2581,1672,213,183,27,67,17,4
29,1,동작구,203,1008,390,0,0,5,4,2,1
29,1,마포구,491,1878,209,173,0,3,29,2,0
29,1,서대문구,316,987,108,14,0,10,10,2,0
29,1,서초구,603,4237,1921,212,3,35,64,21,4
29,1,성동구,438,1225,1062,522,138,17,78,17,3
29,1,성북구,66,1881,763,190,88,7,33,7,6
29,1,송파구,255,2469,1530,73,2,31,82,26,12
29,1,양천구,54,721,214,118,87,2,31,5,3
29,1,영등포구,396,2033,1616,168,0,1,41,7,0
29,1,용산구,363,2305,621,417,195,9,41,8,4
29,1,은평구,0,278,172,2,0,1,7,1,0
29,1,종로구,19,942,238,388,169,18,22,17,2
29,1,중구,2,493,357,313,38,11,15,5,0
29,1,중랑구,96,1681,1460,217,0,0,36,8,1
29,2,강남구,297,1260,495,0,0,2,49,13,2
29,2,강동구,167,1779,784,0,0,1,34,7,0
29,2,강북구,5,820,943,0,0,0,21,2,1
29,2,강서구,96,1756,839,124,1,0,36,6,2
29,2,관악구,24,3958,2810,91,41,2,56,7,2
29,2,광진구,548,2605,1442,0,0,35,51,17,3
29,2,구로구,47,517,140,0,0,0,17,2,0
29,2,금천구,22,1978,1607,20,0,3,25,3,2
29,2,노원구,146,1263,359,0,0,10,35,6,0
29,2,도봉구,121,1372,903,0,0,0,43,11,0
29,2,동대문구,290,663,190,0,0,0,18,3,0
29,2,동작구,289,1720,595,0,0,0,32,2,3
29,2,마포구,209,834,320,19,1,30,40,6,2
29,2,서대문구,20,385,141,0,0,0,25,2,0
29,2,서초구,401,1572,215,11,1,2,40,6,0
29,2,성동구,820,2482,2002,0,0,8,79,8,2
29,2,성북구,102,1395,981,0,0,2,19,1,0
29,2,송파구,335,3209,2040,2,0,18,64,22,9
29,2,양천구,38,1202,247,0,0,0,41,10,3
29,2,영등포구,384,745,252,0,0,0,87,15,2
29,2,용산구,665,1379,514,0,0,10,11,3,0
29,2,은평구,0,0,0,0,0,0,0,0,0
29,2,종로구,39,1285,1060,0,0,0,27,4,1
29,2,중구,10,937,503,0,0,0,9,5,1
29,2,중랑구,224,982,801,0,0,4,29,3,0
29,3,강남구,167,1927,642,14,0,0,38,6,0
29,3,강동구,10,25,0,20,0,0,0,0,0
29,3,강북구,38,1474,2000,0,0,1,33,5,2
29,3,강서구,246,1425,253,198,1,0,19,4,1
29,3,관악구,9,2836,2608,0,0,3,16,3,1
29,3,광진구,132,634,462,0,0,0,18,2,0
29,3,구로구,55,1277,334,81,8,9,22,8,3
29,3,금천구,153,81,0,41,0,2,1,1,1
29,3,노원구,88,1198,1765,1,0,35,55,9,2
29,3,도봉구,80,1623,764,0,0,1,37,8,3
29,3,동대문구,44,369,96,0,0,0,17,1,0
29,3,동작구,53,168,0,52,5,2,0,0,3
29,3,마포구,262,1713,1581,3,0,0,34,2,0
29,3,서대문구,147,460,167,0,0,2,25,4,1
29,3,서초구,205,1555,201,226,0,14,73,12,4
29,3,성동구,374,1380,959,20,2,1,43,8,1
29,3,성북구,345,1014,459,0,0,15,31,8,2
29,3,송파구,28,865,598,49,0,0,16,1,0
29,3,양천구,228,1577,751,387,144,1,16,11,4
29,3,영등포구,249,508,534,0,0,0,35,3,1
29,3,용산구,84,659,380,152,12,26,54,16,2
29,3,은평구,77,1151,665,0,0,4,53,12,3
29,3,종로구,95,621,436,0,0,3,25,3,0
29,3,중구,46,536,293,1,0,9,37,3,0
29,3,중랑구,213,1722,768,5,0,4,92,11,3
29,4,강남구,211,1339,193,71,0,17,11,13,3
29,4,강동구,4,448,1298,20,0,0,6,1,0
29,4,강북구,70,1375,608,16,4,4,16,6,4
29,4,강서구,144,1418,67,649,45,32,55,27,12
29,4,관악구,37,534,1455,199,141,5,13,9,3
29,4,광진구,221,693,251,0,0,2,12,1,1
29,4,구로구,60,598,355,25,0,1,11,2,3
29,4,금천구,5,538,100,73,1,9,21,10,3
29,4,노원구,323,2189,1887,45,5,12,85,16,7
29,4,도봉구,51,1420,920,41,1,8,22,5,2
29,4,동대문구,97,316,18,66,33,0,2,0,0
29,4,동작구,125,1342,518,19,0,0,17,2,0
29,4,마포구,170,1572,833,6,0,9,41,9,2
29,4,서대문구,86,262,121,64,65,73,4,10,2
29,4,서초구,680,1945,420,165,368,41,47,14,4
29,4,성동구,456,842,204,232,122,3,21,5,4
29,4,성북구,421,1037,1182,0,0,25,12,13,0
29,4,송파구,20,941,1153,70,3,7,12,9,2
29,4,양천구,33,528,77,86,4,2,6,1,1
29,4,영등포구,187,1526,1680,0,0,1,50,6,1
29,4,용산구,202,789,146,37,4,1,13,3,1
29,4,은평구,24,564,252,0,0,6,22,5,1
29,4,종로구,82,705,348,21,0,30,30,14,6
29,4,중구,99,230,113,335,14,23,10,22,5
29,4,중랑구,277,1457,1013,54,2,27,31,6,2
29,5,강남구,250,2322,163,391,9,80,74,51,13
29,5,강동구,65,578,419,26,1,1,2,2,2
29,5,강북구,0,2226,3127,87,3,14,23,17,4
29,5,강서구,78,2670,936,159,16,17,34,19,8
29,5,관악구,37,3884,1235,455,42,122,9,41,6
29,5,광진구,99,1891,800,108,1,0,26,1,0
29,5,구로구,52,1354,397,464,49,14,23,9,6
29,5,금천구,24,621,47,465,15,27,18,10,6
29,5,노원구,106,3859,1681,129,28,10,58,26,14
29,5,도봉구,12,1045,396,69,3,11,29,39,5
29,5,동대문구,206,1416,882,36,10,19,24,8,1
29,5,동작구,0,810,247,260,6,19,17,7,2
29,5,마포구,197,2489,1227,313,3,31,45,22,5
29,5,서대문구,53,2185,679,397,66,32,41,17,9
29,5,서초구,356,1542,357,1387,66,105,59,55,8
29,5,성동구,191,1669,473,476,17,30,26,11,2
29,5,성북구,63,3090,1187,45,12,27,70,51,0
29,5,송파구,157,1699,611,343,24,33,32,26,5
29,5,양천구,102,2384,997,723,211,18,41,30,7
29,5,영등포구,176,4091,2214,343,25,36,78,19,5
29,5,용산구,130,2310,647,298,57,60,56,31,8
29,5,은평구,0,32,2,69,628,2,1,0,0
29,5,종로구,19,289,24,369,74,55,7,20,8
29,5,중구,14,745,41,301,62,20,26,15,6
29,5,중랑구,202,1238,309,52,0,12,42,5,1
29,6,강남구,287,3883,814,607,29,84,67,45,15
29,6,강동구,74,1400,60,213,7,3,13,5,1
29,6,강북구,4,1654,958,110,5,9,28,21,1
29,6,강서구,92,1827,161,728,59,31,61,31,10
29,6,관악구,212,5776,3451,956,25,222,30,65,18
29,6,광진구,242,2632,1514,90,3,35,60,32,8
29,6,구로구,24,1848,201,336,13,22,38,36,6
29,6,금천구,89,929,122,281,18,30,22,23,5
29,6,노원구,69,2435,1921,210,0,54,50,41,13
29,6,도봉구,3,2707,1654,374,55,20,40,61,11
29,6,동대문구,96,2121,1200,26,3,58,20,41,4
29,6,동작구,29,2528,904,367,7,7,39,35,6
29,6,마포구,108,1386,145,918,169,50,17,20,8
29,6,서대문구,62,635,40,1297,239,28,20,27,8
29,6,서초구,599,7039,2730,1104,109,73,139,75,16
29,6,성동구,333,3050,800,195,6,54,58,26,7
29,6,성북구,9,4108,1682,19,1,46,62,56,8
29,6,송파구,67,2803,1120,735,62,50,41,70,17
29,6,양천구,32,999,127,228,12,43,15,26,3
29,6,영등포구,218,3232,934,587,37,22,49,27,5
29,6,용산구,60,3923,1329,700,113,60,67,26,10
29,6,은평구,0,140,47,1073,538,3,2,0,0
29,6,종로구,16,1527,662,248,60,38,37,18,1
29,6,중구,26,1749,737,358,47,34,58,24,3
29,6,중랑구,220,306,47,346,2,125,11,72,9
29,7,강남구,480,8921,3304,815,39,42,157,112,22
29,7,강동구,215,1108,365,218,6,18,14,11,1
29,7,강북구,0,1961,1141,117,8,50,59,70,3
29,7,강서구,171,2810,336,749,77,94,100,42,14
29,7,관악구,17,5125,1831,298,55,36,35,21,14
29,7,광진구,111,2032,579,323,35,146,42,117,12
29,7,구로구,81,2058,1221,288,11,9,41,11,6
29,7,금천구,94,1078,120,348,7,19,20,18,4
29,7,노원구,82,3999,1763,665,135,18,114,50,18
29,7,도봉구,36,2742,1778,374,59,40,69,64,15
29,7,동대문구,72,3389,1902,180,21,192,78,183,10
29,7,동작구,21,2254,858,170,18,13,36,14,6
29,7,마포구,138,1853,376,1285,290,101,48,63,23
29,7,서대문구,13,1035,268,1395,274,86,22,63,15
29,7,서초구,348,6912,2832,966,70,62,135,102,22
29,7,성동구,91,1751,450,393,201,44,43,34,7
29,7,성북구,11,3224,1674,78,22,48,110,76,8
29,7,송파구,374,3205,855,995,35,133,49,137,10
29,7,양천구,20,1452,238,332,14,36,13,30,15
29,7,영등포구,75,2359,316,238,15,63,64,53,10
29,7,용산구,172,4304,1556,658,57,33,58,28,10
29,7,은평구,6,1045,496,1116,510,30,22,22,10
29,7,종로구,39,2623,959,185,16,145,115,81,9
29,7,중구,50,3129,1779,284,123,35,206,136,17
29,7,중랑구,156,1936,747,77,15,98,48,91,19
29,8,강남구,179,5554,2869,659,70,21,89,44,15
29,8,강동구,25,932,71,199,0,4,6,6,1
29,8,강북구,1,2271,1499,93,4,42,12,17,4
29,8,강서구,89,1202,81,495,29,31,30,23,18
29,8,관악구,233,5073,3408,196,25,55,50,22,9
29,8,광진구,56,1148,39,259,7,68,22,42,2
29,8,구로구,133,2206,1148,252,17,8,32,19,11
29,8,금천구,20,2158,207,242,24,59,41,15,9
29,8,노원구,173,2434,1950,107,14,92,41,54,25
29,8,도봉구,4,3236,2119,269,34,40,37,67,16
29,8,동대문구,37,2079,432,190,7,40,41,23,7
29,8,동작구,47,2014,1314,64,3,17,48,13,6
29,8,마포구,79,2050,452,1114,397,52,27,62,13
29,8,서대문구,30,1630,670,1234,265,77,42,82,13
29,8,서초구,485,7401,3616,1224,72,40,100,50,16
29,8,성동구,133,2778,868,179,5,26,55,17,3
29,8,성북구,3,2896,1346,173,24,139,63,140,19
29,8,송파구,51,2917,880,564,22,73,62,54,13
29,8,양천구,50,1203,59,451,38,18,8,40,9
29,8,영등포구,148,3604,907,387,26,41,65,31,9
29,8,용산구,90,2800,765,757,77,20,37,13,2
29,8,은평구,46,1490,848,965,630,3,3,5,1
29,8,종로구,7,2163,1097,240,24,64,32,84,11
29,8,중구,96,2043,1150,292,17,56,109,54,14
29,8,중랑구,70,328,138,70,19,111,8,29,12
29,9,강남구,69,2142,934,521,285,23,38,25,14
29,9,강동구,127,1245,62,110,3,4,6,12,2
29,9,강북구,2,2131,1108,72,3,25,18,15,7
29,9,강서구,43,1351,177,378,39,31,43,21,8
29,9,관악구,7,5184,2205,320,67,40,27,18,7
29,9,광진구,173,792,33,193,16,70,27,16,6
29,9,구로구,3,2282,478,380,26,18,22,22,4
29,9,금천구,2,669,128,206,31,19,11,13,4
29,9,노원구,9,1849,1402,74,23,58,33,51,32
29,9,도봉구,9,2006,801,337,24,58,34,62,17
29,9,동대문구,118,2409,1258,738,516,45,33,39,1
29,9,동작구,45,935,168,57,2,13,7,4,2
29,9,마포구,102,2777,1251,855,111,44,30,29,11
29,9,서대문구,32,616,28,1245,413,43,27,24,13
29,9,서초구,202,5536,2563,1180,260,66,94,59,7
29,9,성동구,38,1405,801,328,40,24,33,32,15
29,9,성북구,82,5428,2578,677,338,11,111,84,13
29,9,송파구,52,2301,293,483,48,53,85,87,10
29,9,양천구,22,1096,119,421,94,12,22,21,10
29,9,영등포구,16,1789,317,332,78,34,47,46,17
29,9,용산구,130,3175,1387,553,56,22,54,27,4
29,9,은평구,0,87,0,974,490,24,1,22,9
29,9,종로구,19,2663,1227,516,236,89,92,111,16
29,9,중구,2,2120,1040,214,25,49,77,34,16
29,9,중랑구,34,894,290,317,218,89,32,63,3
29,10,강남구,47,3421,900,410,4,63,64,43,9
29,10,강동구,78,1533,195,193,4,6,11,9,3
29,10,강북구,4,996,576,89,9,61,7,22,8
29,10,강서구,130,2391,350,761,81,29,28,17,8
29,10,관악구,12,3733,1824,405,89,11,17,19,8
29,10,광진구,52,1540,365,689,629,12,43,31,6
29,10,구로구,1,454,35,138,5,18,16,21,11
29,10,금천구,3,1243,240,188,34,22,29,20,5
29,10,노원구,20,2699,1335,1025,838,20,93,67,30
29,10,도봉구,0,731,82,71,10,26,9,55,7
29,10,동대문구,69,2200,910,749,497,41,30,84,11
29,10,동작구,18,1379,539,204,15,29,19,27,3
29,10,마포구,1,1232,241,994,273,17,9,18,4
29,10,서대문구,22,2193,2673,1007,155,17,33,20,8
29,10,서초구,120,4498,928,863,80,56,39,47,14
29,10,성동구,172,2756,1383,335,44,19,60,10,8
29,10,성북구,28,4518,2234,1121,662,44,159,150,11
29,10,송파구,49,2632,1193,334,33,46,85,91,13
29,10,양천구,11,2612,1583,387,24,14,20,21,4
29,10,영등포구,71,2083,580,471,92,29,54,55,22
29,10,용산구,22,2486,1091,495,24,29,39,31,7
29,10,은평구,4,692,463,542,207,15,9,9,1
29,10,종로구,24,2168,3980,124,41,38,24,14,6
29,10,중구,3,2411,2030,108,8,13,143,87,9
29,10,중랑구,26,996,950,622,520,80,32,68,18
29,11,강남구,139,6827,4163,346,7,40,172,89,8
29,11,강동구,99,800,137,609,11,8,10,12,1
29,11,강북구,15,2720,1217,172,25,124,98,126,12
29,11,강서구,56,2295,190,658,92,28,20,22,12
29,11,관악구,18,1952,2850,178,11,22,14,18,7
29,11,광진구,65,2700,1212,346,29,60,12,53,9
29,11,구로구,44,303,8,180,1,62,9,37,14
29,11,금천구,24,369,60,1045,667,56,13,34,9
29,11,노원구,21,1418,1010,64,3,64,24,33,13
